episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100,beta
5275,0.02,4,7.0,7.6,True,20000,32125,2.5314083099365234,0.00020620501331262118,0.9,1.0
5276,0.02,3,8.0,8.4,True,20000,32128,2.3721370697021484,0.00020609233301918797,0.9,1.0
5277,0.02,3,-12.0,-12.0,False,20000,32131,2.1110451221466064,0.00020597970185375747,0.89,1.0
5278,0.02,2,9.0,9.2,True,20000,32133,2.8543355464935303,0.00020586711983901635,0.9,1.0
5279,0.02,15,-24.0,-23.6,False,20000,32148,2.9096148014068604,0.00020575458699764057,0.89,1.0
5280,0.02,2,9.0,9.2,True,20000,32150,2.1158690452575684,0.00020564210335229658,0.89,1.0
5281,0.02,2,9.0,9.2,True,20000,32152,2.3134377002716064,0.0002055296689256412,0.89,1.0
5282,0.02,45,-45.0,-44.8,False,20000,32197,1.7944281101226807,0.00020541728374032063,0.88,1.0
5283,0.02,5,6.0,6.8,True,20000,32202,1.7723970413208008,0.00020530494781897195,0.88,1.0
5284,0.02,4,7.0,7.6,True,20000,32206,2.0108542442321777,0.00020519266118422172,0.88,1.0
5285,0.02,2,9.0,9.2,True,20000,32208,2.5110974311828613,0.0002050804238586865,0.88,1.0
5286,0.02,5,6.0,6.4,True,20000,32213,2.3892111778259277,0.00020496823586497358,0.88,1.0
5287,0.02,1,10.0,10.0,True,20000,32214,1.8480353355407715,0.00020485609722567977,0.89,1.0
5288,0.02,1,10.0,10.0,True,20000,32215,2.2113733291625977,0.0002047440079633921,0.89,1.0
5289,0.02,6,5.0,6.0,True,20000,32221,2.4201207160949707,0.00020463196810068776,0.89,1.0
5290,0.02,3,8.0,8.4,True,20000,32224,2.652825117111206,0.00020451997766013353,0.89,1.0
5291,0.02,6,5.0,5.2,True,20000,32230,1.877908706665039,0.00020440803666428706,0.89,1.0
5292,0.02,2,9.0,9.2,True,20000,32232,2.267401695251465,0.0002042961451356951,0.89,1.0
5293,0.02,3,8.0,8.4,True,20000,32235,2.2356808185577393,0.00020418430309689534,0.89,1.0
5294,0.02,6,5.0,5.6,True,20000,32241,1.9216712713241577,0.0002040725105704147,0.89,1.0
5295,0.02,3,8.0,8.4,True,20000,32244,1.9362704753875732,0.0002039607675787706,0.89,1.0
5296,0.02,1,10.0,10.0,True,20000,32245,2.061596155166626,0.00020384907414447044,0.9,1.0
5297,0.02,2,9.0,9.2,True,20000,32247,2.326406717300415,0.00020373743029001147,0.9,1.0
5298,0.02,4,7.0,7.6,True,20000,32251,2.9732508659362793,0.0002036258360378811,0.91,1.0
5299,0.02,2,9.0,9.2,True,20000,32253,2.8578639030456543,0.0002035142914105567,0.91,1.0
5300,0.02,3,8.0,8.4,True,20000,32256,2.280052900314331,0.00020340279643050563,0.91,1.0
5301,0.02,5,6.0,6.8,True,20000,32261,2.3924646377563477,0.00020329135112018537,0.91,1.0
5302,0.02,3,8.0,8.0,True,20000,32264,1.7189254760742188,0.00020317995550204294,0.91,1.0
5303,0.02,1,10.0,10.0,True,20000,32265,3.248203754425049,0.00020306860959851624,0.91,1.0
5304,0.02,45,-34.0,-33.6,True,20000,32310,1.7599371671676636,0.0002029573134320321,0.91,1.0
5305,0.02,2,9.0,9.2,True,20000,32312,2.3210620880126953,0.00020284606702500825,0.91,1.0
5306,0.02,1,10.0,10.0,True,20000,32313,2.3100013732910156,0.00020273487039985174,0.91,1.0
5307,0.02,2,9.0,9.2,True,20000,32315,2.552290439605713,0.0002026237235789599,0.91,1.0
5308,0.02,1,10.0,10.0,True,20000,32316,2.1789379119873047,0.00020251262658472005,0.91,1.0
5309,0.02,5,6.0,6.4,True,20000,32321,3.0766782760620117,0.00020240157943950934,0.91,1.0
5310,0.02,5,6.0,6.8,True,20000,32326,1.776222825050354,0.00020229058216569493,0.91,1.0
5311,0.02,5,6.0,6.8,True,20000,32331,1.7766356468200684,0.00020217963478563414,0.91,1.0
5312,0.02,2,9.0,9.2,True,20000,32333,1.851078987121582,0.00020206873732167368,0.91,1.0
5313,0.02,4,7.0,7.6,True,20000,32337,2.4100728034973145,0.00020195788979615094,0.91,1.0
5314,0.02,3,8.0,8.4,True,20000,32340,2.194920539855957,0.00020184709223139253,0.91,1.0
5315,0.02,45,-45.0,-44.8,False,20000,32385,2.5075697898864746,0.00020173634464971577,0.9,1.0
5316,0.02,1,10.0,10.0,True,20000,32386,2.4695756435394287,0.0002016256470734271,0.9,1.0
5317,0.02,3,8.0,8.4,True,20000,32389,2.9959158897399902,0.0002015149995248235,0.9,1.0
5318,0.02,4,7.0,7.6,True,20000,32393,2.351630210876465,0.00020140440202619158,0.9,1.0
5319,0.02,4,7.0,7.6,True,20000,32397,2.3701322078704834,0.00020129385459980795,0.91,1.0
5320,0.02,5,6.0,6.4,True,20000,32402,1.8368474245071411,0.00020118335726793915,0.91,1.0
5321,0.02,1,10.0,10.0,True,20000,32403,2.1552133560180664,0.0002010729100528415,0.91,1.0
5322,0.02,4,7.0,7.6,True,20000,32407,2.0338547229766846,0.0002009625129767616,0.91,1.0
5323,0.02,1,10.0,10.0,True,20000,32408,2.091113805770874,0.00020085216606193556,0.91,1.0
5324,0.02,2,9.0,9.2,True,20000,32410,1.8086744546890259,0.00020074186933058923,0.91,1.0
5325,0.02,4,7.0,7.6,True,20000,32414,2.155207395553589,0.00020063162280493905,0.91,1.0
5326,0.02,1,10.0,10.0,True,20000,32415,2.2119388580322266,0.00020052142650719054,0.91,1.0
5327,0.02,4,7.0,7.6,True,20000,32419,2.506002187728882,0.00020041128045953976,0.91,1.0
5328,0.02,3,8.0,8.4,True,20000,32422,2.085048198699951,0.00020030118468417253,0.91,1.0
5329,0.02,1,10.0,10.0,True,20000,32423,1.9951838254928589,0.00020019113920326386,0.91,1.0
5330,0.02,7,4.0,4.4,True,20000,32430,2.7278223037719727,0.00020008114403897976,0.91,1.0
5331,0.02,4,7.0,7.6,True,20000,32434,2.3095812797546387,0.000199971199213475,0.92,1.0
5332,0.02,2,9.0,9.2,True,20000,32436,1.8922767639160156,0.0001998613047488952,0.93,1.0
5333,0.02,3,8.0,8.4,True,20000,32439,2.091851234436035,0.00019975146066737495,0.93,1.0
5334,0.02,3,8.0,8.4,True,20000,32442,1.841943383216858,0.00019964166699103935,0.93,1.0
5335,0.02,2,9.0,9.2,True,20000,32444,2.085779905319214,0.00019953192374200294,0.94,1.0
5336,0.02,1,10.0,10.0,True,20000,32445,1.682345986366272,0.00019942223094237036,0.94,1.0
5337,0.02,4,7.0,7.6,True,20000,32449,1.672019362449646,0.00019931258861423596,0.94,1.0
5338,0.02,1,10.0,10.0,True,20000,32450,2.2921295166015625,0.00019920299677968407,0.94,1.0
5339,0.02,1,-10.0,-10.0,False,20000,32451,1.9693975448608398,0.0001990934554607884,0.93,1.0
5340,0.02,3,8.0,8.4,True,20000,32454,2.2364113330841064,0.00019898396467961323,0.93,1.0
5341,0.02,6,5.0,5.6,True,20000,32460,1.9435735940933228,0.0001988745244582118,0.93,1.0
5342,0.02,3,8.0,8.4,True,20000,32463,2.264099597930908,0.0001987651348186281,0.93,1.0
5343,0.02,3,8.0,8.4,True,20000,32466,2.0166478157043457,0.00019865579578289498,0.93,1.0
5344,0.02,3,8.0,8.4,True,20000,32469,2.190047264099121,0.00019854650737303607,0.93,1.0
5345,0.02,4,7.0,7.6,True,20000,32473,2.0720579624176025,0.00019843726961106382,0.94,1.0
5346,0.02,2,9.0,9.2,True,20000,32475,2.257192611694336,0.00019832808251898123,0.94,1.0
5347,0.02,3,8.0,8.4,True,20000,32478,2.5819127559661865,0.0001982189461187807,0.94,1.0
5348,0.02,1,10.0,10.0,True,20000,32479,1.9779090881347656,0.00019810986043244458,0.94,1.0
5349,0.02,4,7.0,7.6,True,20000,32483,2.086074113845825,0.00019800082548194494,0.94,1.0
5350,0.02,1,10.0,10.0,True,20000,32484,1.9039005041122437,0.0001978918412892438,0.94,1.0
5351,0.02,2,9.0,9.2,True,20000,32486,2.5970468521118164,0.0001977829078762924,0.94,1.0
5352,0.02,1,10.0,10.0,True,20000,32487,2.6402692794799805,0.00019767402526503272,0.94,1.0
5353,0.02,4,7.0,7.6,True,20000,32491,1.8500864505767822,0.00019756519347739542,0.95,1.0
5354,0.02,4,7.0,7.6,True,20000,32495,2.871107578277588,0.00019745641253530197,0.95,1.0
5355,0.02,3,8.0,8.4,True,20000,32498,2.226444959640503,0.0001973476824606627,0.95,1.0
5356,0.02,5,6.0,6.8,True,20000,32503,2.042961835861206,0.00019723900327537816,0.95,1.0
5357,0.02,4,7.0,7.6,True,20000,32507,2.160917282104492,0.00019713037500133858,0.95,1.0
5358,0.02,1,10.0,10.0,True,20000,32508,2.16774582862854,0.000197021797660424,0.95,1.0
5359,0.02,45,-45.0,-45.2,False,20000,32553,2.391944646835327,0.000196913271274504,0.94,1.0
5360,0.02,1,10.0,10.0,True,20000,32554,1.9711718559265137,0.00019680479586543824,0.94,1.0
5361,0.02,4,7.0,7.2,True,20000,32558,1.9218608140945435,0.00019669637145507547,0.94,1.0
5362,0.02,5,6.0,6.8,True,20000,32563,2.2506518363952637,0.00019658799806525503,0.94,1.0
5363,0.02,6,5.0,6.0,True,20000,32569,2.981454372406006,0.0001964796757178052,0.94,1.0
5364,0.02,1,10.0,10.0,True,20000,32570,2.194324016571045,0.00019637140443454465,0.94,1.0
5365,0.02,3,8.0,8.4,True,20000,32573,2.156679391860962,0.00019626318423728107,0.94,1.0
5366,0.02,5,-14.0,-13.6,False,20000,32578,2.3672122955322266,0.00019615501514781263,0.93,1.0
5367,0.02,5,6.0,6.4,True,20000,32583,2.2386441230773926,0.0001960468971879265,0.93,1.0
5368,0.02,4,7.0,7.6,True,20000,32587,2.518158197402954,0.00019593883037939995,0.93,1.0
5369,0.02,4,7.0,7.6,True,20000,32591,2.499084234237671,0.00019583081474399983,0.93,1.0
5370,0.02,3,8.0,8.4,True,20000,32594,2.277554512023926,0.0001957228503034826,0.93,1.0
5371,0.02,4,7.0,7.6,True,20000,32598,2.1095097064971924,0.00019561493707959487,0.93,1.0
5372,0.02,5,6.0,6.8,True,20000,32603,2.2686927318573,0.0001955070750940723,0.93,1.0
5373,0.02,3,8.0,8.4,True,20000,32606,2.0183122158050537,0.00019539926436864033,0.93,1.0
5374,0.02,2,9.0,9.2,True,20000,32608,1.989941954612732,0.0001952915049250147,0.93,1.0
5375,0.02,4,7.0,7.6,True,20000,32612,1.7900207042694092,0.00019518379678489986,0.93,1.0
5376,0.02,3,8.0,8.4,True,20000,32615,2.3083386421203613,0.00019507613996999087,0.93,1.0
5377,0.02,1,-10.0,-10.0,False,20000,32616,2.1253514289855957,0.00019496853450197193,0.93,1.0
5378,0.02,1,10.0,10.0,True,20000,32617,1.7887238264083862,0.0001948609804025167,0.93,1.0
5379,0.02,1,10.0,10.0,True,20000,32618,2.523883581161499,0.0001947534776932892,0.94,1.0
5380,0.02,3,8.0,8.4,True,20000,32621,2.1557059288024902,0.0001946460263959423,0.94,1.0
5381,0.02,1,10.0,10.0,True,20000,32622,1.5870825052261353,0.00019453862653211922,0.94,1.0
5382,0.02,2,9.0,9.2,True,20000,32624,1.9889211654663086,0.00019443127812345223,0.95,1.0
5383,0.02,3,8.0,8.4,True,20000,32627,2.5462026596069336,0.0001943239811915636,0.95,1.0
5384,0.02,8,3.0,3.6,True,20000,32635,1.971903681755066,0.00019421673575806514,0.95,1.0
5385,0.02,3,8.0,8.4,True,20000,32638,2.0589656829833984,0.0001941095418445583,0.95,1.0
5386,0.02,2,-11.0,-10.8,False,20000,32640,2.2785983085632324,0.00019400239947263407,0.94,1.0
5387,0.02,1,10.0,10.0,True,20000,32641,1.998076319694519,0.00019389530866387316,0.94,1.0
5388,0.02,45,-45.0,-44.8,False,20000,32686,2.3455657958984375,0.0001937882694398459,0.93,1.0
5389,0.02,3,8.0,8.4,True,20000,32689,1.8765324354171753,0.00019368128182211216,0.93,1.0
5390,0.02,8,3.0,3.6,True,20000,32697,2.054739475250244,0.00019357434583222127,0.93,1.0
5391,0.02,3,8.0,8.4,True,20000,32700,1.8122963905334473,0.00019346746149171264,0.93,1.0
5392,0.02,1,10.0,10.0,True,20000,32701,2.46293568611145,0.0001933606288221146,0.93,1.0
5393,0.02,1,10.0,10.0,True,20000,32702,2.6148693561553955,0.00019325384784494584,0.93,1.0
5394,0.02,3,8.0,8.4,True,20000,32705,1.8680403232574463,0.00019314711858171396,0.93,1.0
5395,0.02,1,10.0,10.0,True,20000,32706,1.8981530666351318,0.0001930404410539165,0.93,1.0
5396,0.02,3,8.0,8.4,True,20000,32709,2.1762022972106934,0.0001929338152830404,0.93,1.0
5397,0.02,2,9.0,9.2,True,20000,32711,2.1889848709106445,0.00019282724129056242,0.93,1.0
5398,0.02,1,-10.0,-10.0,False,20000,32712,1.994879961013794,0.00019272071909794873,0.92,1.0
5399,0.02,3,8.0,8.4,True,20000,32715,2.419921636581421,0.00019261424872665513,0.92,1.0
5400,0.02,2,9.0,9.2,True,20000,32717,2.8399782180786133,0.00019250783019812663,0.92,1.0
5401,0.02,4,7.0,7.6,True,20000,32721,2.713684320449829,0.00019240146353379856,0.92,1.0
5402,0.02,4,7.0,7.6,True,20000,32725,1.8496977090835571,0.00019229514875509487,0.92,1.0
5403,0.02,3,8.0,8.4,True,20000,32728,2.022017002105713,0.00019218888588343005,0.92,1.0
5404,0.02,2,9.0,9.2,True,20000,32730,2.5826783180236816,0.00019208267494020718,0.92,1.0
5405,0.02,2,-11.0,-10.8,False,20000,32732,2.6816935539245605,0.0001919765159468195,0.91,1.0
5406,0.02,5,-14.0,-14.0,False,20000,32737,2.157083511352539,0.0001918704089246496,0.9,1.0
5407,0.02,3,8.0,8.4,True,20000,32740,1.9254509210586548,0.00019176435389506966,0.9,1.0
5408,0.02,12,-1.0,-0.4,True,20000,32752,2.15419864654541,0.00019165835087944124,0.9,1.0
5409,0.02,5,6.0,6.4,True,20000,32757,2.079618453979492,0.00019155239989911556,0.9,1.0
5410,0.02,1,10.0,10.0,True,20000,32758,2.2095589637756348,0.0001914465009754333,0.9,1.0
5411,0.02,5,6.0,6.4,True,20000,32763,2.3295047283172607,0.00019134065412972483,0.9,1.0
5412,0.02,4,7.0,7.6,True,20000,32767,2.3880720138549805,0.00019123485938330956,0.9,1.0
5413,0.02,2,9.0,9.2,True,20000,32769,2.720447063446045,0.00019112911675749707,0.9,1.0
5414,0.02,4,7.0,7.6,True,20000,32773,2.4047508239746094,0.0001910234262735857,0.9,1.0
5415,0.02,3,8.0,8.4,True,20000,32776,2.080518960952759,0.00019091778795286412,0.91,1.0
5416,0.02,2,9.0,9.2,True,20000,32778,2.0369677543640137,0.00019081220181660973,0.91,1.0
5417,0.02,1,10.0,10.0,True,20000,32779,2.0399935245513916,0.00019070666788608976,0.91,1.0
5418,0.02,6,5.0,6.0,True,20000,32785,2.534336566925049,0.00019060118618256122,0.91,1.0
5419,0.02,2,9.0,9.2,True,20000,32787,2.1782515048980713,0.00019049575672726982,0.91,1.0
5420,0.02,3,8.0,8.4,True,20000,32790,2.3766751289367676,0.00019039037954145162,0.91,1.0
5421,0.02,3,8.0,8.4,True,20000,32793,2.133044958114624,0.00019028505464633162,0.91,1.0
5422,0.02,1,-10.0,-10.0,False,20000,32794,2.429464101791382,0.00019017978206312418,0.9,1.0
5423,0.02,4,7.0,7.6,True,20000,32798,2.035407066345215,0.00019007456181303363,0.9,1.0
5424,0.02,1,10.0,10.0,True,20000,32799,2.443690538406372,0.00018996939391725335,0.9,1.0
5425,0.02,2,9.0,9.2,True,20000,32801,2.2293460369110107,0.00018986427839696643,0.9,1.0
5426,0.02,2,9.0,9.2,True,20000,32803,1.8796422481536865,0.00018975921527334525,0.9,1.0
5427,0.02,3,8.0,8.4,True,20000,32806,2.691610336303711,0.0001896542045675515,0.9,1.0
5428,0.02,4,7.0,7.6,True,20000,32810,2.2869348526000977,0.0001895492463007368,0.9,1.0
5429,0.02,2,9.0,9.2,True,20000,32812,2.3701159954071045,0.0001894443404940415,0.9,1.0
5430,0.02,4,7.0,7.2,True,20000,32816,2.542288064956665,0.00018933948716859627,0.9,1.0
5431,0.02,4,7.0,7.6,True,20000,32820,2.6326684951782227,0.00018923468634552022,0.9,1.0
5432,0.02,3,8.0,8.4,True,20000,32823,2.6899993419647217,0.00018912993804592285,0.9,1.0
5433,0.02,4,7.0,7.2,True,20000,32827,2.232944965362549,0.00018902524229090227,0.9,1.0
5434,0.02,1,10.0,10.0,True,20000,32828,1.6966782808303833,0.00018892059910154648,0.9,1.0
5435,0.02,2,9.0,9.2,True,20000,32830,2.3727686405181885,0.00018881600849893272,0.9,1.0
5436,0.02,3,8.0,8.4,True,20000,32833,1.9854252338409424,0.00018871147050412773,0.9,1.0
5437,0.02,3,-12.0,-11.6,False,20000,32836,2.4265990257263184,0.00018860698513818757,0.89,1.0
5438,0.02,2,9.0,9.2,True,20000,32838,1.8342194557189941,0.00018850255242215786,0.89,1.0
5439,0.02,1,10.0,10.0,True,20000,32839,2.4801814556121826,0.00018839817237707317,0.9,1.0
5440,0.02,2,9.0,9.2,True,20000,32841,2.0744946002960205,0.00018829384502395816,0.9,1.0
5441,0.02,3,8.0,8.4,True,20000,32844,2.3275649547576904,0.00018818957038382617,0.9,1.0
5442,0.02,4,7.0,7.6,True,20000,32848,2.863818645477295,0.00018808534847768058,0.9,1.0
5443,0.02,2,9.0,9.2,True,20000,32850,2.277940273284912,0.00018798117932651356,0.9,1.0
5444,0.02,2,9.0,9.2,True,20000,32852,2.32840633392334,0.00018787706295130696,0.9,1.0
5445,0.02,2,-11.0,-10.8,False,20000,32854,2.018404960632324,0.00018777299937303206,0.89,1.0
5446,0.02,3,8.0,8.4,True,20000,32857,2.6141257286071777,0.00018766898861264926,0.89,1.0
5447,0.02,4,7.0,7.6,True,20000,32861,2.26973819732666,0.00018756503069110856,0.89,1.0
5448,0.02,1,10.0,10.0,True,20000,32862,2.238893508911133,0.00018746112562934925,0.89,1.0
5449,0.02,3,8.0,8.4,True,20000,32865,1.6461877822875977,0.00018735727344829968,0.89,1.0
5450,0.02,1,10.0,10.0,True,20000,32866,1.9596587419509888,0.0001872534741688782,0.89,1.0
5451,0.02,1,10.0,10.0,True,20000,32867,1.974709153175354,0.00018714972781199172,0.89,1.0
5452,0.02,2,9.0,9.2,True,20000,32869,1.80433189868927,0.00018704603439853725,0.89,1.0
5453,0.02,5,6.0,6.4,True,20000,32874,1.6420316696166992,0.0001869423939494004,0.89,1.0
5454,0.02,7,4.0,4.8,True,20000,32881,2.317345142364502,0.00018683880648545686,0.89,1.0
5455,0.02,4,7.0,7.6,True,20000,32885,2.1951944828033447,0.00018673527202757098,0.89,1.0
5456,0.02,1,10.0,10.0,True,20000,32886,1.8188939094543457,0.00018663179059659682,0.89,1.0
5457,0.02,4,7.0,7.2,True,20000,32890,2.6651499271392822,0.00018652836221337766,0.89,1.0
5458,0.02,3,8.0,8.4,True,20000,32893,1.920248031616211,0.00018642498689874597,0.89,1.0
5459,0.02,10,-19.0,-18.4,False,20000,32903,1.8809382915496826,0.00018632166467352405,0.89,1.0
5460,0.02,4,7.0,7.2,True,20000,32907,2.0675878524780273,0.0001862183955585228,0.89,1.0
5461,0.02,1,10.0,10.0,True,20000,32908,2.154651641845703,0.00018611517957454256,0.89,1.0
5462,0.02,4,7.0,7.6,True,20000,32912,2.0872206687927246,0.00018601201674237362,0.89,1.0
5463,0.02,4,7.0,7.6,True,20000,32916,2.011207103729248,0.0001859089070827946,0.89,1.0
5464,0.02,2,9.0,9.2,True,20000,32918,2.17922306060791,0.00018580585061657434,0.89,1.0
5465,0.02,2,9.0,9.2,True,20000,32920,2.5419960021972656,0.00018570284736447022,0.89,1.0
5466,0.02,45,-45.0,-44.8,False,20000,32965,2.322413206100464,0.00018559989734722923,0.89,1.0
5467,0.02,4,7.0,7.6,True,20000,32969,2.12245774269104,0.00018549700058558788,0.89,1.0
5468,0.02,7,4.0,4.8,True,20000,32976,1.791003704071045,0.0001853941571002713,0.89,1.0
5469,0.02,2,9.0,9.2,True,20000,32978,2.3446967601776123,0.00018529136691199463,0.89,1.0
5470,0.02,4,7.0,7.6,True,20000,32982,2.4385104179382324,0.0001851886300414618,0.89,1.0
5471,0.02,2,9.0,9.2,True,20000,32984,1.906287431716919,0.00018508594650936582,0.89,1.0
5472,0.02,4,-13.0,-12.4,False,20000,32988,1.838547945022583,0.00018498331633638967,0.88,1.0
5473,0.02,4,7.0,7.6,True,20000,32992,2.152158737182617,0.00018488073954320503,0.88,1.0
5474,0.02,2,9.0,9.2,True,20000,32994,2.224215507507324,0.00018477821615047298,0.88,1.0
5475,0.02,1,10.0,10.0,True,20000,32995,2.585129737854004,0.0001846757461788438,0.88,1.0
5476,0.02,3,8.0,8.4,True,20000,32998,2.6838912963867188,0.000184573329648957,0.88,1.0
5477,0.02,4,7.0,7.6,True,20000,33002,2.657630681991577,0.00018447096658144157,0.89,1.0
5478,0.02,3,8.0,8.4,True,20000,33005,2.1464333534240723,0.0001843686569969152,0.89,1.0
5479,0.02,3,8.0,8.4,True,20000,33008,2.4949095249176025,0.0001842664009159855,0.89,1.0
5480,0.02,6,5.0,5.6,True,20000,33014,2.389556646347046,0.00018416419835924855,0.89,1.0
5481,0.02,1,10.0,10.0,True,20000,33015,3.10858416557312,0.00018406204934729044,0.89,1.0
5482,0.02,1,10.0,10.0,True,20000,33016,2.0278191566467285,0.00018395995390068577,0.89,1.0
5483,0.02,3,8.0,8.4,True,20000,33019,2.2072572708129883,0.00018385791203999875,0.89,1.0
5484,0.02,45,-45.0,-45.2,False,20000,33064,2.4985761642456055,0.0001837559237857828,0.88,1.0
5485,0.02,4,7.0,7.6,True,20000,33068,2.2398743629455566,0.00018365398915858033,0.88,1.0
5486,0.02,3,8.0,8.4,True,20000,33071,2.106070041656494,0.0001835521081789231,0.89,1.0
5487,0.02,1,10.0,10.0,True,20000,33072,2.7391819953918457,0.0001834502808673321,0.89,1.0
5488,0.02,1,10.0,10.0,True,20000,33073,2.578011989593506,0.0001833485072443172,0.9,1.0
5489,0.02,4,7.0,7.6,True,20000,33077,2.3905203342437744,0.000183246787330378,0.9,1.0
5490,0.02,1,10.0,10.0,True,20000,33078,2.556244373321533,0.0001831451211460027,0.9,1.0
5491,0.02,5,6.0,6.4,True,20000,33083,2.5680623054504395,0.00018304350871166925,0.9,1.0
5492,0.02,1,10.0,10.0,True,20000,33084,1.6826255321502686,0.00018294195004784424,0.9,1.0
5493,0.02,3,8.0,8.4,True,20000,33087,2.177563190460205,0.00018284044517498371,0.9,1.0
5494,0.02,4,7.0,7.6,True,20000,33091,1.8214048147201538,0.0001827389941135329,0.9,1.0
5495,0.02,2,9.0,9.2,True,20000,33093,2.459728479385376,0.000182637596883926,0.9,1.0
5496,0.02,2,9.0,9.2,True,20000,33095,1.7971642017364502,0.00018253625350658664,0.9,1.0
5497,0.02,4,7.0,7.6,True,20000,33099,2.3959951400756836,0.00018243496400192736,0.9,1.0
5498,0.02,45,-45.0,-44.8,False,20000,33144,2.17681622505188,0.00018233372839034995,0.9,1.0
5499,0.02,1,10.0,10.0,True,20000,33145,2.898448944091797,0.0001822325466922455,0.9,1.0
5500,0.02,3,8.0,8.4,True,20000,33148,2.418478012084961,0.0001821314189279937,0.9,1.0
5501,0.02,3,8.0,8.4,True,20000,33151,2.2970104217529297,0.00018203034511796423,0.9,1.0
5502,0.02,3,8.0,8.4,True,20000,33154,1.8045291900634766,0.0001819293252825149,0.9,1.0
5503,0.02,3,8.0,8.4,True,20000,33157,2.2140884399414062,0.00018182835944199373,0.9,1.0
5504,0.02,1,-10.0,-10.0,False,20000,33158,2.348616123199463,0.00018172744761673693,0.89,1.0
5505,0.02,4,7.0,7.6,True,20000,33162,1.579697608947754,0.00018162658982707035,0.9,1.0
5506,0.02,7,-16.0,-15.2,False,20000,33169,2.2006995677948,0.00018152578609330873,0.9,1.0
5507,0.02,6,5.0,5.6,True,20000,33175,2.3899707794189453,0.00018142503643575597,0.9,1.0
5508,0.02,1,10.0,10.0,True,20000,33176,2.217409372329712,0.00018132434087470538,0.9,1.0
5509,0.02,1,10.0,10.0,True,20000,33177,1.838737964630127,0.000181223699430439,0.9,1.0
5510,0.02,3,8.0,8.4,True,20000,33180,2.039607524871826,0.0001811231121232278,0.9,1.0
5511,0.02,6,5.0,5.6,True,20000,33186,2.2807767391204834,0.00018102257897333252,0.9,1.0
5512,0.02,2,9.0,9.2,True,20000,33188,2.856196403503418,0.00018092210000100224,0.9,1.0
5513,0.02,1,10.0,10.0,True,20000,33189,2.4210593700408936,0.00018082167522647576,0.9,1.0
5514,0.02,3,8.0,8.4,True,20000,33192,1.9431368112564087,0.0001807213046699807,0.9,1.0
5515,0.02,2,-11.0,-10.8,False,20000,33194,2.167440414428711,0.00018062098835173345,0.89,1.0
5516,0.02,3,8.0,8.4,True,20000,33197,2.192518949508667,0.00018052072629194015,0.89,1.0
5517,0.02,4,7.0,7.6,True,20000,33201,1.9740899801254272,0.00018042051851079526,0.89,1.0
