episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100
2594,0.29619,2,9.0,9.2,True,20000,20851,0.024113737046718597,0.0004387864335345006,0.9
2595,0.29591,3,8.0,8.4,True,20000,20854,0.03241099789738655,0.00043856663717327556,0.91
2596,0.29564,3,8.0,8.2,True,20000,20857,0.02941022999584675,0.00043834684532576115,0.91
2597,0.29537,2,9.0,9.2,True,20000,20859,0.023806657642126083,0.00043812705807872766,0.92
2598,0.2951,1,10.0,10.0,True,20000,20860,0.03116830624639988,0.00043790727551894356,0.92
2599,0.29483,10,-19.0,-18.4,False,20000,20870,0.021031532436609268,0.00043768749773317566,0.91
2600,0.29456,2,9.0,9.2,True,20000,20872,0.025603672489523888,0.00043746772480818865,0.91
2601,0.29429,3,8.0,8.4,True,20000,20875,0.020968971773982048,0.0004372479568307453,0.91
2602,0.29401,2,9.0,9.2,True,20000,20877,0.02056805044412613,0.00043702819388760677,0.91
2603,0.29374,2,9.0,9.2,True,20000,20879,0.01642601005733013,0.0004368084360655318,0.91
2604,0.29347,5,6.0,6.2,True,20000,20884,0.018169131129980087,0.0004365886834512774,0.91
2605,0.2932,3,8.0,8.4,True,20000,20887,0.021371886134147644,0.0004363689361315984,0.91
2606,0.29293,12,-1.0,-0.6,True,20000,20899,0.019365353509783745,0.0004361491941932474,0.91
2607,0.29266,5,6.0,6.8,True,20000,20904,0.01783841848373413,0.0004359294577229753,0.91
2608,0.29239,3,8.0,8.4,True,20000,20907,0.022107437252998352,0.0004357097268075305,0.91
2609,0.29211,2,9.0,9.2,True,20000,20909,0.024061672389507294,0.00043549000153365907,0.92
2610,0.29184,5,6.0,6.8,True,20000,20914,0.01752498187124729,0.00043527028198810536,0.92
2611,0.29157,3,8.0,8.0,True,20000,20917,0.02341657690703869,0.00043505056825761103,0.92
2612,0.2913,2,9.0,9.2,True,20000,20919,0.015467625111341476,0.00043483086042891554,0.92
2613,0.29103,1,10.0,10.0,True,20000,20920,0.030697783455252647,0.0004346111585887562,0.93
2614,0.29076,3,8.0,8.0,True,20000,20923,0.02147187851369381,0.00043439146282386767,0.93
2615,0.29049,2,9.0,9.2,True,20000,20925,0.026436876505613327,0.0004341717732209825,0.93
2616,0.29021,4,7.0,7.2,True,20000,20929,0.017680568620562553,0.0004339520898668306,0.93
2617,0.28994,1,10.0,10.0,True,20000,20930,0.01492371130734682,0.00043373241284813934,0.93
2618,0.28967,3,8.0,8.4,True,20000,20933,0.024917379021644592,0.00043351274225163385,0.93
2619,0.2894,3,8.0,8.4,True,20000,20936,0.0249195396900177,0.00043329307816403683,0.93
2620,0.28913,2,-11.0,-11.2,False,20000,20938,0.021396704018115997,0.0004330734206720678,0.93
2621,0.28886,7,4.0,4.8,True,20000,20945,0.017811879515647888,0.00043285376986244427,0.93
2622,0.28859,6,5.0,5.4,True,20000,20951,0.019704783335328102,0.0004326341258218808,0.93
2623,0.28831,1,10.0,10.0,True,20000,20952,0.018583664670586586,0.0004324144886370895,0.93
2624,0.28804,3,8.0,8.4,True,20000,20955,0.020687296986579895,0.0004321948583947796,0.94
2625,0.28777,4,7.0,7.4,True,20000,20959,0.022156668826937675,0.00043197523518165754,0.94
2626,0.2875,2,9.0,9.2,True,20000,20961,0.024881713092327118,0.0004317556190844272,0.94
2627,0.28723,4,7.0,7.2,True,20000,20965,0.01718328334391117,0.0004315360101897896,0.94
2628,0.28696,1,10.0,10.0,True,20000,20966,0.021794388070702553,0.0004313164085844426,0.94
2629,0.28669,1,10.0,10.0,True,20000,20967,0.019856683909893036,0.00043109681435508164,0.94
2630,0.28641,1,10.0,10.0,True,20000,20968,0.011726574040949345,0.00043087722758839906,0.94
2631,0.28614,10,1.0,1.8,True,20000,20978,0.018363529816269875,0.00043065764837108423,0.94
2632,0.28587,4,7.0,7.2,True,20000,20982,0.017951762303709984,0.0004304380767898235,0.94
2633,0.2856,2,9.0,9.2,True,20000,20984,0.02765604481101036,0.0004302185129313002,0.94
2634,0.28533,2,9.0,9.2,True,20000,20986,0.02088252454996109,0.0004299989568821947,0.94
2635,0.28506,5,6.0,6.6,True,20000,20991,0.019048061221837997,0.0004297794087291843,0.94
2636,0.28479,6,5.0,5.6,True,20000,20997,0.017199423164129257,0.0004295598685589431,0.94
2637,0.28451,1,10.0,10.0,True,20000,20998,0.014723296277225018,0.00042934033645814206,0.94
2638,0.28424,2,9.0,9.0,True,20000,21000,0.019134579226374626,0.0004291208125134491,0.94
2639,0.28397,7,4.0,4.8,True,20000,21007,0.024785296991467476,0.00042890129681152857,0.94
2640,0.2837,5,6.0,6.4,True,20000,21012,0.02531002089381218,0.0004286817894390419,0.94
2641,0.28343,4,7.0,7.2,True,20000,21016,0.026808252558112144,0.0004284622904826472,0.94
2642,0.28316,6,5.0,5.6,True,20000,21022,0.026204973459243774,0.00042824280002899917,0.94
2643,0.28289,3,8.0,8.4,True,20000,21025,0.03315414860844612,0.00042802331816474914,0.94
2644,0.28261,3,8.0,8.4,True,20000,21028,0.01926112174987793,0.00042780384497654493,0.94
2645,0.28234,9,2.0,3.0,True,20000,21037,0.02110607735812664,0.00042758438055103123,0.94
2646,0.28207,3,8.0,8.4,True,20000,21040,0.029838472604751587,0.0004273649249748492,0.94
2647,0.2818,3,8.0,8.4,True,20000,21043,0.028662845492362976,0.00042714547833463625,0.94
2648,0.28153,4,7.0,7.2,True,20000,21047,0.02493000403046608,0.0004269260407170265,0.94
2649,0.28126,5,6.0,6.6,True,20000,21052,0.02244296297430992,0.0004267066122086505,0.94
2650,0.28099,4,7.0,7.2,True,20000,21056,0.022842297330498695,0.00042648719289613507,0.94
2651,0.28071,2,9.0,9.2,True,20000,21058,0.03126230090856552,0.00042626778286610357,0.94
2652,0.28044,1,10.0,10.0,True,20000,21059,0.018875982612371445,0.00042604838220517544,0.94
2653,0.28017,2,9.0,9.2,True,20000,21061,0.024746879935264587,0.00042582899099996677,0.94
2654,0.2799,6,5.0,5.6,True,20000,21067,0.019007548689842224,0.0004256096093370896,0.94
2655,0.27963,1,10.0,10.0,True,20000,21068,0.01726359874010086,0.0004253902373031524,0.94
2656,0.27936,5,6.0,6.8,True,20000,21073,0.027984028682112694,0.0004251708749847599,0.95
2657,0.27909,3,8.0,8.2,True,20000,21076,0.021024981513619423,0.00042495152246851254,0.95
2658,0.27881,2,9.0,9.2,True,20000,21078,0.03566551208496094,0.0004247321798410076,0.95
2659,0.27854,4,-13.0,-12.4,False,20000,21082,0.017440631985664368,0.00042451284718883774,0.94
2660,0.27827,9,2.0,2.6,True,20000,21091,0.026059037074446678,0.00042429352459859217,0.94
2661,0.278,11,0.0,0.8,True,20000,21102,0.018776077777147293,0.00042407421215685614,0.94
2662,0.27773,10,-19.0,-18.6,False,20000,21112,0.02562105283141136,0.0004238549099502105,0.93
2663,0.27746,9,2.0,2.8,True,20000,21121,0.019758159294724464,0.0004236356180652323,0.94
2664,0.27719,10,1.0,1.6,True,20000,21131,0.01816946640610695,0.0004234163365884945,0.94
2665,0.27691,5,6.0,6.4,True,20000,21136,0.01917440816760063,0.0004231970656065661,0.94
2666,0.27664,2,9.0,9.2,True,20000,21138,0.022345244884490967,0.0004229778052060117,0.95
2667,0.27637,4,7.0,7.2,True,20000,21142,0.01629186049103737,0.00042275855547339197,0.95
2668,0.2761,1,10.0,10.0,True,20000,21143,0.01883876323699951,0.000422539316495263,0.95
2669,0.27583,8,3.0,3.6,True,20000,21151,0.017894674092531204,0.00042232008835817696,0.95
2670,0.27556,7,4.0,4.4,True,20000,21158,0.022456509992480278,0.0004221008711486817,0.95
2671,0.27529,10,1.0,1.8,True,20000,21168,0.019587315618991852,0.00042188166495332063,0.95
2672,0.27501,2,9.0,9.2,True,20000,21170,0.016525492072105408,0.0004216624698586331,0.95
2673,0.27474,1,10.0,10.0,True,20000,21171,0.022427266463637352,0.0004214432859511536,0.95
2674,0.27447,4,7.0,7.2,True,20000,21175,0.02300221100449562,0.0004212241133174125,0.95
2675,0.2742,3,8.0,8.4,True,20000,21178,0.022110333666205406,0.0004210049520439357,0.95
2676,0.27393,8,3.0,3.6,True,20000,21186,0.016730306670069695,0.00042078580221724474,0.95
2677,0.27366,5,6.0,6.4,True,20000,21191,0.02221558429300785,0.0004205666639238563,0.95
2678,0.27339,7,4.0,4.6,True,20000,21198,0.019674526527523994,0.000420347537250283,0.95
2679,0.27311,3,8.0,8.4,True,20000,21201,0.015237276442348957,0.0004201284222830322,0.95
2680,0.27284,3,8.0,8.4,True,20000,21204,0.018267987295985222,0.0004199093191086073,0.95
2681,0.27257,2,9.0,9.2,True,20000,21206,0.014887385070323944,0.0004196902278135066,0.95
2682,0.2723,1,10.0,10.0,True,20000,21207,0.017801489681005478,0.000419471148484224,0.95
2683,0.27203,2,9.0,9.2,True,20000,21209,0.023866266012191772,0.00041925208120724856,0.95
2684,0.27176,4,7.0,7.2,True,20000,21213,0.02434598281979561,0.00041903302606906436,0.95
2685,0.27149,3,8.0,8.0,True,20000,21216,0.01891203783452511,0.00041881398315615114,0.95
2686,0.27121,3,8.0,8.0,True,20000,21219,0.017014043405652046,0.0004185949525549834,0.95
2687,0.27094,4,7.0,7.6,True,20000,21223,0.018911918625235558,0.00041837593435203104,0.96
2688,0.27067,3,8.0,8.4,True,20000,21226,0.024923348799347878,0.00041815692863375907,0.96
2689,0.2704,6,5.0,5.4,True,20000,21232,0.015557863749563694,0.00041793793548662746,0.96
2690,0.27013,5,6.0,6.4,True,20000,21237,0.022847851738333702,0.000417718954997091,0.96
2691,0.26986,21,-10.0,-9.6,True,20000,21258,0.02444053255021572,0.0004174999872515998,0.96
2692,0.26959,1,10.0,10.0,True,20000,21259,0.02561437152326107,0.0004172810323365991,0.96
2693,0.26931,7,4.0,5.0,True,20000,21266,0.021443601697683334,0.0004170620903385286,0.96
2694,0.26904,2,9.0,9.2,True,20000,21268,0.020789412781596184,0.00041684316134382325,0.96
2695,0.26877,1,10.0,10.0,True,20000,21269,0.02290826290845871,0.0004166242454389126,0.96
2696,0.2685,6,5.0,5.8,True,20000,21275,0.02655848301947117,0.00041640534271022143,0.96
2697,0.26823,1,-10.0,-10.0,False,20000,21276,0.026264315471053123,0.00041618645324416873,0.95
2698,0.26796,3,8.0,8.4,True,20000,21279,0.02058865875005722,0.00041596757712716886,0.95
2699,0.26769,6,5.0,5.8,True,20000,21285,0.02206408418715,0.0004157487144456306,0.96
2700,0.26741,9,2.0,2.6,True,20000,21294,0.02275659330189228,0.0004155298652859575,0.96
2701,0.26714,4,7.0,7.4,True,20000,21298,0.019764598459005356,0.0004153110297345476,0.96
2702,0.26687,1,10.0,10.0,True,20000,21299,0.013844653032720089,0.00041509220787779374,0.96
2703,0.2666,4,-13.0,-12.8,False,20000,21303,0.019982464611530304,0.0004148733998020835,0.95
2704,0.26633,9,2.0,2.4,True,20000,21312,0.02046641707420349,0.0004146546055937986,0.95
2705,0.26606,4,7.0,7.2,True,20000,21316,0.018534919247031212,0.0004144358253393158,0.95
2706,0.26579,1,10.0,10.0,True,20000,21317,0.014638316817581654,0.0004142170591250058,0.95
2707,0.26551,5,6.0,6.4,True,20000,21322,0.020331358537077904,0.00041399830703723424,0.95
2708,0.26524,1,10.0,10.0,True,20000,21323,0.018436750397086143,0.00041377956916236077,0.95
2709,0.26497,5,6.0,6.4,True,20000,21328,0.0257637407630682,0.00041356084558673983,0.95
2710,0.2647,7,4.0,4.4,True,20000,21335,0.019600171595811844,0.00041334213639671996,0.95
2711,0.26443,4,7.0,7.4,True,20000,21339,0.023239802569150925,0.00041312344167864423,0.95
2712,0.26416,5,6.0,6.0,True,20000,21344,0.019982824102044106,0.0004129047615188497,0.95
2713,0.26389,4,7.0,7.6,True,20000,21348,0.02748117223381996,0.0004126860960036677,0.95
2714,0.26361,5,6.0,6.6,True,20000,21353,0.021224629133939743,0.00041246744521942407,0.95
2715,0.26334,43,-32.0,-31.2,True,20000,21396,0.024494173005223274,0.00041224880925243876,0.95
2716,0.26307,5,6.0,6.8,True,20000,21401,0.022531338036060333,0.0004120301881890258,0.95
2717,0.2628,1,10.0,10.0,True,20000,21402,0.017874427139759064,0.000411811582115493,0.95
2718,0.26253,3,8.0,8.4,True,20000,21405,0.015092949382960796,0.00041159299111814286,0.95
2719,0.26226,2,9.0,9.2,True,20000,21407,0.015214573591947556,0.00041137441528327163,0.95
2720,0.26199,3,8.0,8.4,True,20000,21410,0.02240985631942749,0.00041115585469716945,0.96
2721,0.26171,3,8.0,8.4,True,20000,21413,0.018171392381191254,0.00041093730944612064,0.96
2722,0.26144,9,2.0,2.8,True,20000,21422,0.021272551268339157,0.0004107187796164036,0.96
2723,0.26117,3,8.0,8.4,True,20000,21425,0.020946769043803215,0.0004105002652942902,0.96
2724,0.2609,3,8.0,8.4,True,20000,21428,0.02550383470952511,0.0004102817665660464,0.96
2725,0.26063,1,10.0,10.0,True,20000,21429,0.031099505722522736,0.0004100632835179322,0.96
2726,0.26036,5,6.0,6.4,True,20000,21434,0.017749860882759094,0.0004098448162362012,0.96
2727,0.26009,3,8.0,8.4,True,20000,21437,0.019723666831851006,0.00040962636480710093,0.96
2728,0.25981,2,9.0,9.2,True,20000,21439,0.02897605299949646,0.0004094079293168723,0.96
2729,0.25954,5,6.0,6.4,True,20000,21444,0.02173687517642975,0.0004091895098517503,0.96
2730,0.25927,3,8.0,8.4,True,20000,21447,0.02053597755730152,0.0004089711064979636,0.96
2731,0.259,3,8.0,8.4,True,20000,21450,0.018764864653348923,0.00040875271934173415,0.96
2732,0.25873,8,3.0,3.6,True,20000,21458,0.017707377672195435,0.0004085343484692779,0.96
2733,0.25846,4,7.0,7.6,True,20000,21462,0.015434321947395802,0.00040831599396680434,0.96
2734,0.25819,4,7.0,7.2,True,20000,21466,0.018503602594137192,0.0004080976559205161,0.96
2735,0.25791,2,9.0,9.2,True,20000,21468,0.015074322931468487,0.0004078793344166097,0.96
2736,0.25764,3,8.0,8.4,True,20000,21471,0.022659718990325928,0.000407661029541275,0.96
2737,0.25737,4,7.0,7.6,True,20000,21475,0.02390184812247753,0.00040744274138069527,0.96
2738,0.2571,1,10.0,10.0,True,20000,21476,0.016028812155127525,0.00040722447002104745,0.96
2739,0.25683,3,8.0,8.4,True,20000,21479,0.01954028755426407,0.0004070062155485013,0.96
2740,0.25656,2,9.0,9.2,True,20000,21481,0.019688177853822708,0.0004067879780492203,0.96
2741,0.25629,4,7.0,7.4,True,20000,21485,0.017182687297463417,0.0004065697576093613,0.96
2742,0.25601,3,8.0,8.4,True,20000,21488,0.022160768508911133,0.0004063515543150742,0.96
2743,0.25574,5,6.0,6.2,True,20000,21493,0.018273448571562767,0.0004061333682525021,0.96
2744,0.25547,4,7.0,7.6,True,20000,21497,0.018314898014068604,0.0004059151995077817,0.96
2745,0.2552,4,7.0,7.2,True,20000,21501,0.020463135093450546,0.0004056970481670422,0.96
2746,0.25493,6,5.0,6.0,True,20000,21507,0.02698686718940735,0.0004054789143164065,0.96
2747,0.25466,1,10.0,10.0,True,20000,21508,0.024614766240119934,0.0004052607980419903,0.96
2748,0.25439,2,9.0,9.2,True,20000,21510,0.017654813826084137,0.00040504269942990255,0.96
2749,0.25411,5,6.0,6.8,True,20000,21515,0.02270938642323017,0.0004048246185662452,0.96
2750,0.25384,2,9.0,9.2,True,20000,21517,0.023015683516860008,0.0004046065555371129,0.96
2751,0.25357,4,7.0,7.6,True,20000,21521,0.02064681239426136,0.0004043885104285935,0.96
2752,0.2533,8,3.0,3.8,True,20000,21529,0.023896368220448494,0.00040417048332676785,0.96
2753,0.25303,6,5.0,5.6,True,20000,21535,0.026693934574723244,0.0004039524743177097,0.96
2754,0.25276,2,9.0,9.2,True,20000,21537,0.03857143595814705,0.00040373448348748534,0.96
2755,0.25249,3,8.0,8.4,True,20000,21540,0.027605287730693817,0.00040351651092215433,0.96
2756,0.25221,2,9.0,9.2,True,20000,21542,0.029170718044042587,0.0004032985567077685,0.96
2757,0.25194,1,10.0,10.0,True,20000,21543,0.02077552303671837,0.000403080620930373,0.96
2758,0.25167,5,6.0,6.4,True,20000,21548,0.021451395004987717,0.00040286270367600514,0.96
2759,0.2514,2,9.0,9.2,True,20000,21550,0.02024637535214424,0.0004026448050306954,0.97
2760,0.25113,1,10.0,10.0,True,20000,21551,0.027485735714435577,0.00040242692508046676,0.97
2761,0.25086,6,5.0,6.0,True,20000,21557,0.022582223638892174,0.00040220906391133466,0.97
2762,0.25059,3,8.0,8.4,True,20000,21560,0.03311790153384209,0.0004019912216093072,0.98
2763,0.25031,6,5.0,5.2,True,20000,21566,0.023222634568810463,0.00040177339826038514,0.98
2764,0.25004,4,7.0,7.6,True,20000,21570,0.02388746291399002,0.0004015555939505617,0.98
2765,0.24977,3,8.0,8.2,True,20000,21573,0.018990440294146538,0.0004013378087658225,0.98
2766,0.2495,3,8.0,8.2,True,20000,21576,0.020423097535967827,0.00040112004279214595,0.98
2767,0.24923,5,6.0,6.4,True,20000,21581,0.02373494952917099,0.0004009022961155022,0.98
2768,0.24896,5,6.0,6.4,True,20000,21586,0.021554328501224518,0.0004006845688218544,0.98
2769,0.24869,5,6.0,6.4,True,20000,21591,0.021518634632229805,0.0004004668609971579,0.98
2770,0.24841,2,9.0,9.2,True,20000,21593,0.021609168499708176,0.0004002491727273601,0.98
2771,0.24814,4,7.0,7.2,True,20000,21597,0.018908608704805374,0.0004000315040984012,0.98
2772,0.24787,2,9.0,9.2,True,20000,21599,0.016273025423288345,0.00039981385519621306,0.98
2773,0.2476,1,10.0,10.0,True,20000,21600,0.019362101331353188,0.0003995962261067201,0.98
2774,0.24733,5,6.0,6.6,True,20000,21605,0.02008775994181633,0.00039937861691583876,0.98
2775,0.24706,3,8.0,8.4,True,20000,21608,0.026573918759822845,0.00039916102770947776,0.98
2776,0.24679,1,10.0,10.0,True,20000,21609,0.02001100592315197,0.000398943458573538,0.98
2777,0.24651,2,9.0,9.2,True,20000,21611,0.01898951083421707,0.00039872590959391224,0.98
2778,0.24624,1,10.0,10.0,True,20000,21612,0.026287823915481567,0.00039850838085648524,0.98
2779,0.24597,4,7.0,7.2,True,20000,21616,0.02508028969168663,0.000398290872447134,0.98
2780,0.2457,4,7.0,7.2,True,20000,21620,0.029644420370459557,0.00039807338445172743,0.98
2781,0.24543,4,7.0,7.2,True,20000,21624,0.028205763548612595,0.0003978559169561263,0.98
2782,0.24516,1,10.0,10.0,True,20000,21625,0.02062378264963627,0.00039763847004618347,0.98
2783,0.24489,45,-45.0,-44.2,False,20000,21670,0.02118903584778309,0.0003974210438077433,0.97
2784,0.24461,1,10.0,10.0,True,20000,21671,0.024932822212576866,0.0003972036383266424,0.97
2785,0.24434,2,9.0,9.2,True,20000,21673,0.016381237655878067,0.0003969862536887089,0.97
2786,0.24407,2,-11.0,-10.8,False,20000,21675,0.01769939810037613,0.0003967688899797629,0.96
2787,0.2438,2,9.0,9.2,True,20000,21677,0.02077186293900013,0.0003965515472856161,0.96
2788,0.24353,2,9.0,9.2,True,20000,21679,0.014411809854209423,0.0003963342256920721,0.96
2789,0.24326,1,10.0,10.0,True,20000,21680,0.014653082005679607,0.00039611692528492573,0.96
2790,0.24299,4,7.0,7.6,True,20000,21684,0.017701178789138794,0.0003958996461499639,0.96
2791,0.24271,2,9.0,9.0,True,20000,21686,0.023347849026322365,0.0003956823883729651,0.96
2792,0.24244,2,9.0,9.2,True,20000,21688,0.020808730274438858,0.0003954651520396991,0.96
2793,0.24217,18,-7.0,-6.4,True,20000,21706,0.022788263857364655,0.0003952479372359275,0.96
2794,0.2419,17,-6.0,-5.2,True,20000,21723,0.018787654116749763,0.00039503074404740305,0.96
2795,0.24163,4,7.0,7.4,True,20000,21727,0.021826814860105515,0.00039481357255987027,0.96
2796,0.24136,4,7.0,7.2,True,20000,21731,0.01710405759513378,0.00039459642285906513,0.96
2797,0.24109,40,-49.0,-48.2,False,20000,21771,0.023555969819426537,0.00039437929503071474,0.96
2798,0.24081,2,9.0,9.2,True,20000,21773,0.03453030437231064,0.00039416218916053786,0.96
2799,0.24054,1,10.0,10.0,True,20000,21774,0.02559778280556202,0.00039394510533424457,0.96
2800,0.24027,7,4.0,5.0,True,20000,21781,0.024003179743885994,0.00039372804363753584,0.96
2801,0.24,2,9.0,9.2,True,20000,21783,0.03242304176092148,0.00039351100415610426,0.96
2802,0.23973,4,7.0,7.6,True,20000,21787,0.02360370010137558,0.0003932939869756336,0.96
2803,0.23946,4,7.0,7.6,True,20000,21791,0.026259656995534897,0.0003930769921817989,0.97
2804,0.23919,1,10.0,10.0,True,20000,21792,0.022752514109015465,0.0003928600198602663,0.97
2805,0.23891,1,10.0,10.0,True,20000,21793,0.023306841030716896,0.00039264307009669275,0.97
2806,0.23864,2,9.0,9.2,True,20000,21795,0.020212773233652115,0.0003924261429767268,0.97
2807,0.23837,3,8.0,8.4,True,20000,21798,0.021693160757422447,0.00039220923858600786,0.97
2808,0.2381,4,-13.0,-13.0,False,20000,21802,0.028538335114717484,0.0003919923570101662,0.96
2809,0.23783,4,7.0,7.2,True,20000,21806,0.024217423051595688,0.0003917754983348234,0.96
2810,0.23756,4,7.0,7.6,True,20000,21810,0.02440912276506424,0.0003915586626455919,0.96
2811,0.23729,2,9.0,9.2,True,20000,21812,0.02087704837322235,0.00039134185002807475,0.96
2812,0.23701,4,7.0,7.6,True,20000,21816,0.021240226924419403,0.0003911250605678662,0.96
2813,0.23674,2,9.0,9.2,True,20000,21818,0.031182462349534035,0.0003909082943505513,0.96
2814,0.23647,5,6.0,6.6,True,20000,21823,0.02120254561305046,0.00039069155146170603,0.96
2815,0.2362,4,7.0,7.6,True,20000,21827,0.023821178823709488,0.00039047483198689705,0.96
2816,0.23593,2,9.0,9.2,True,20000,21829,0.03156557306647301,0.00039025813601168156,0.96
2817,0.23566,1,-10.0,-10.0,False,20000,21830,0.0242413729429245,0.00039004146362160784,0.95
2818,0.23539,11,0.0,0.6,True,20000,21841,0.022047480568289757,0.0003898248149022148,0.95
